Date,Amount,Contractor
1069027200.00000000,60161119.0, AM General 
1069027200.00000000,6078923.0, Raytheon 
1069027200.00000000,45216938.0, General Electric Aircraft Engine
1069027200.00000000,15375000.0, Boeing Aerospace Operations
1069027200.00000000,49423919.0, Fibertek
1069027200.00000000,12000000.0, Lankford Sysco Food Services
1069027200.00000000,10899000.0, Propper International
1069113600.00000000,119875128.0,Lockheed Martin
1069113600.00000000,16285000.0,Campbell-Ewald
1069113600.00000000,14925330.0,Campbell-Ewald
1069113600.00000000,10672992.0,CRYPTEK 
1069113600.00000000,49000000.0,University of Dayton Research Institute
1069113600.00000000,12495000.0,On Nov. 14
1069113600.00000000,2941823.0,General Dynamics Land Systems
1069113600.00000000,6418344.0,Truman Arnold Companies
1069200000.00000000,12000000.0,Veridian Systems Division 
1069200000.00000000,6840154.0,General Dynamics
1069286400.00000000,48354345.0,Military Deli & Bakery Services
1069286400.00000000,20265635.0,FlightSafety Services 
1069286400.00000000,11430913.0,Lake Shore 
1069286400.00000000,8160621.0,Uniart 
1069286400.00000000,8068463.0,Science Applications International 
1069286400.00000000,5314799.0,Seaward Services 
1069632000.00000000,4000000000.0,AMEC Earth and Environmental 
1069632000.00000000,4000000000.0,CH2M Hill Constructors
1069632000.00000000,4000000000.0,Environmental Chemical 
1069632000.00000000,4000000000.0,Jacobs Engineering Group 
1069632000.00000000,4000000000.0,MWH Americas
1069632000.00000000,4000000000.0,Parsons Infrastructure and Technology Group
1069632000.00000000,4000000000.0,Shaw Environmental
1069632000.00000000,4000000000.0,Tetra Tech FW
1069632000.00000000,4000000000.0,TolTest
1069632000.00000000,4000000000.0,Washington Group International
1069632000.00000000,4000000000.0,Weston Solutions
1069632000.00000000,4000000000.0,BEM Systems
1069632000.00000000,4000000000.0,CAPE Environmental
1069632000.00000000,4000000000.0,Conti Environmental
1069632000.00000000,4000000000.0,EA Engineering
1069632000.00000000,4000000000.0,Environmental Quality Management
1069632000.00000000,4000000000.0,FPM Remediations
1069632000.00000000,4000000000.0,HydroGeoLogic
1069632000.00000000,4000000000.0,Innovative Technical Solutions
1069632000.00000000,4000000000.0,Cabrera Services
1069632000.00000000,4000000000.0,Ellis Environmental Group LC
1069632000.00000000,4000000000.0,North Wind
1069632000.00000000,18942056.0,Boeing 
1069632000.00000000,14979318.0,Northrop Grumman Systems 
1069632000.00000000,13000000.0,L3 Communications
1069632000.00000000,10350892.0,Lockheed Martin 
1069632000.00000000,84830000.0,TCOM LP
1069632000.00000000,62000000.0,Boeing 
1069632000.00000000,6941813.0,Engineered Arresting Systems 
1069632000.00000000,12800000.0,Lion Vallen Ltd. Partnership
1069718400.00000000,67000000.0, Teradyne Incorporated
1069718400.00000000,44700000.0, System Research and Applications 
1069718400.00000000,10000000.0, Teledyne Technologies Incorporated
1069718400.00000000,54709224.0, Raytheon Systems
1069718400.00000000,34679990.0, Digital System Resources
1069718400.00000000,25000000.0, Lambda Research
1069718400.00000000,8942182.0, Raytheon 
1069718400.00000000,8470177.0, Engineering Design Group
1069718400.00000000,8452269.0, BAE Systems Applied Technologies
1069718400.00000000,8420627.0, Aircraft Fueling Systems
1069718400.00000000,8336600.0, Douglas E. Barnhart
1069718400.00000000,816647000.0,Northrop Grumman Ship Systems-Avondale Operations
1069718400.00000000,50605490.0,Lockheed Martin
1069718400.00000000,42600000.0,Lockheed Martin 
1069718400.00000000,7411223.0,General Dynamics Advanced Information Systems
1069718400.00000000,7062789.0,Raytheon 
1069718400.00000000,6065360.0,Earl Industries
1069718400.00000000,5200033.0,Northrup Grumman Information Technology 
1069718400.00000000,409100000.0,Lockheed Martin Aeronautics-Marietta
1069718400.00000000,227985573.0,Raytheon Aircraft 
1069718400.00000000,62633000.0,Lockheed Martin Space 
1069718400.00000000,61000000.0,Northrop Grumman Systems 
1069718400.00000000,24501655.0,Lockheed Martin 
1069718400.00000000,13000000.0,Martin Information Systems
1069718400.00000000,9800000.0,Northrop Grumman Space and Mission System 
1069718400.00000000,8469508.0,ITT Industries
1069718400.00000000,121550672.0,General Electric Aircraft Engine
1069718400.00000000,26046589.0,Washington International 
1069718400.00000000,7062940.0,Rolls-Royce 
1069718400.00000000,42064504.0,Petroleum Traders 
1069718400.00000000,11411497.0,Mansfield Oil 
1069718400.00000000,6760762.0,IVAX Pharmaceuticals 
1069718400.00000000,6318900.0,Parker Hannifin 
1069718400.00000000,5180374.0,Gentex 
1069804800.00000000,76358000.0,Lockheed Martin Missiles and Fire Control
1069804800.00000000,75959062.0,Bath Iron Works 
1069804800.00000000,16287920.0,Raytheon
1069804800.00000000,15160681.0,BAE Systems Applied Technologies 
1069804800.00000000,14415100.0,McDonnell Douglas 
1069804800.00000000,10442000.0,Electric Boat 
1069804800.00000000,8857618.0,Exide Technologies
1069804800.00000000,5890000.0,Raytheon 
1069804800.00000000,26216265.0,Parker Aerospace
1069804800.00000000,18870000.0,Dick Pacific Construction 
1069804800.00000000,15523079.0,BP Exploration and Oil 
1069804800.00000000,14495735.0,Truman Arnold Companies*
1069804800.00000000,7178207.0,Hupp Aerospace/Defense*
1070236800.00000000,5333333.0, Shaw Environmental 
1070236800.00000000,40000000.0, McDonnell Douglas 
1070236800.00000000,20011232.0,Boeing 
1070236800.00000000,9392000.0, Weddle Brothers Construction 
1070236800.00000000,7554621.0, Northrop Grumman Systems 
1070236800.00000000,67299.0, TECOM 
1070236800.00000000,7577115.0, DRS Test & Energy Management 
1070236800.00000000,8721399.0,Boeing 
1070236800.00000000,19380000.0, Rolls Royce 
1070323200.00000000,104836946.0, Charles Stark Draper Laboratory (CSDL)
1070323200.00000000,84997394.0, Northrop Grumman Marine Systems
1070323200.00000000,27866659.0, Northrop Grumman Newport News
1070323200.00000000,7883964.0, Forrester Construction 
1070409600.00000000,49900000.0, Computer Sciences 
1070409600.00000000,44143802.0, BAE Systems Applied Technologies
1070409600.00000000,19603983.0, BAE Systems Applied Technologies
1070409600.00000000,9204216.0, BAE Systems Applied Technologies
1070409600.00000000,23041242.0, Chamberlain Manufacturing 
1070409600.00000000,13121491.0, Honeywell International 
1070409600.00000000,6145159.0, Day & Zimmerman
1070409600.00000000,5455267.0, Cummins 
1070409600.00000000,1081660.0, General Electric 
1070496000.00000000,29690532.0, Specialty Defense Systems*
1070496000.00000000,8405960.0,Eagle Industries
1070496000.00000000,7451029.0,Raytheon 
1070496000.00000000,5665953.0,McDonnell Douglas 
1070496000.00000000,5241899.0,McDonnell Douglas 
1070928000.00000000,5797265.0,Harper Construction 
1070928000.00000000,65000000.0,Information Resources Management Ltd.*
1070928000.00000000,10291678.0,Kira 
1070928000.00000000,15416067.0,Science Applications International 
1070928000.00000000,151500000.0,Boeing 
1070928000.00000000,5015771.0,Honeywell International 
1070928000.00000000,22888742.0,General Dynamics Land Systems
1070928000.00000000,934304.0,Axion 
1070928000.00000000,1173722.0,ISX 
1070928000.00000000,66485588.0,Valero Marketing and Supply 
1070928000.00000000,19900653.0,Hupp Aerospace
1070928000.00000000,11985275.0,Tetra Tech Foster Wheeler
1070841600.00000000,4000000000.0, Earth Technical Incorporated
1070841600.00000000,187994406.0,Boeing 
1070841600.00000000,47020962.0,BAE Systems Information and Electronic Warfare Systems
1070841600.00000000,12340951.0, Lockheed Martin Maritime Sensors and Systems
1070841600.00000000,7856862.0, Litton Systems
1070841600.00000000,11842816.0, Refinery Associates of Texas
1071014400.00000000,278628423.0,Boeing Military Aircraft and Missile Systems Group
1071014400.00000000,29185582.0, OGara-Hess & Eisenhardt Armoring 
1071014400.00000000,9637960.0,General Dynamics-Ordnance and Tactical Systems
1071014400.00000000,8427671.0,General Dynamics Land Systems 
1071014400.00000000,24081445.0,Veridian Engineering 
1071014400.00000000,23214699.0,BearingPoint 
1071014400.00000000,11430853.0,Titan Systems 
1071014400.00000000,5890000.0,Clarification to contract awarded Nov. 26
1071014400.00000000,39562420.0, Raytheon 
1071014400.00000000,10409026.0, Mayflower Communications 
1071014400.00000000,7974000.0, Northrop Grumman Systems 
1071100800.00000000,49718862.0, Raytheon Missile Systems
1071100800.00000000,8550000.0,Boeing 
1071100800.00000000,7787292.0, AIL Systems 
1071100800.00000000,30117674.0, Electric Boat 
1071100800.00000000,24000000.0, Northrop Grumman Systems 
1071100800.00000000,6365500.0, Raytheon 
1071100800.00000000,6315238.0, Raytheon 
1071100800.00000000,17411500.0, Cercom 
1071100800.00000000,12200000.0,Merchants 
1071187200.00000000,21.0, Actus Lend Lease
1071187200.00000000,400000000.0, Aldave-Evergreene Joint Venture
1071187200.00000000,109558400.0, Textron Systems 
1071187200.00000000,19492999.0, West Virginia High Technology Consortium Foundation
1071187200.00000000,17497662.0, Lockheed Martin 
1071187200.00000000,12750000.0, Science Applications International 
1071187200.00000000,417629.0, Insight Technology 
1071187200.00000000,236232.0, GMA Cover 
1071187200.00000000,6000000.0, APL Limited
1071187200.00000000,7118324.0,Boeing 
1071187200.00000000,47610162.0, Raytheon Network Centric Systems
1071187200.00000000,12757995.0, Raytheon Network Centric Systems
1071187200.00000000,6650584.0, Southwest Georgia Oil 
1071446400.00000000,8.0,Department of Defense Systems Integration
1071446400.00000000,298218000.0, Raytheon 
1071446400.00000000,27111866.0, Hamilton Sundstrand Power Systems
1071446400.00000000,23026259.0, Guam Shipyard
1071446400.00000000,15462668.0, General Electric Aircraft Engines
1071446400.00000000,10943469.0, McDonnell Douglas 
1071446400.00000000,168713410.0, Northrop Grumman Mission Systems
1071446400.00000000,226351235.0, Ssangyong (U.S.A.)
1071446400.00000000,16233156.0, Southwest Airport Services*
1071532800.00000000,48699938.0, Charles Stark Draper
1071532800.00000000,4160740.0, Lockheed Martin 
1071532800.00000000,18528552.0, Charles Stark Draper Laboratory
1071532800.00000000,13993414.0,Boeing 
1071532800.00000000,9999886.0, Alliant Precision Fuze 
1071532800.00000000,8859213.0, Para-Flite 
1071532800.00000000,7328699.0, Irvin Aerospace 
1071532800.00000000,6481621.0, Ultralife Batteries 
1071619200.00000000,69505558.0, McDonnell Douglas 
1071619200.00000000,54342887.0, Clark/Blinderman/Knight
1071619200.00000000,37078400.0, Precision Remote 
1071619200.00000000,34562060.0, General Electric 
1071619200.00000000,21415837.0, Northrup Grumman Newport News Shipbuilding
1071619200.00000000,20995000.0, M. A. Mortenson 
1071619200.00000000,10562847.0, General Dynamics Decision Systems
1071619200.00000000,46510384.0, Northrop-Grumman Mission Systems
1071619200.00000000,29106350.0, United Technologies 
1071619200.00000000,9100000.0, Lockheed Martin 
1071619200.00000000,6151130.0, Lockheed Martin 
1071619200.00000000,5926632.0, Computer Sciences 
1071619200.00000000,7799631.0, World Energy Alternatives
1071705600.00000000,1045900000.0, Raytheon 
1071705600.00000000,274475642.0, Raytheon 
1071705600.00000000,221799520.0, Electric Boat 
1071705600.00000000,139744813.0, Raytheon Missile Systems
1071705600.00000000,56215043.0, Anteon 
1071705600.00000000,42000000.0, Lockheed Martin 
1071705600.00000000,40098522.0, McDonnell Douglas 
1071705600.00000000,20910000.0, Coakley Williams Construction 
1071705600.00000000,17182860.0, Lockheed Martin Management and Data Systems
1071705600.00000000,15077923.0, CACI AB
1071705600.00000000,9100000.0, Northrop Grumman 
1071705600.00000000,6154000.0, C Construction 
1071705600.00000000,15512208.0, Lockheed Martin
1071705600.00000000,15966633.0, Lockheed Martin 
1071705600.00000000,9898461.0, Lockheed Martin 
1071705600.00000000,8426005.0, BAE Systems/Rockwell Collins Government Systems
1071705600.00000000,5200000.0, Lockheed Martin 
1071705600.00000000,137938594.0, Sikorsky Aircraft 
1071705600.00000000,200000.0, Puente Construction Enterprises 
1071705600.00000000,347139.0, Indiana Heat Transfer 
1071705600.00000000,210811.0, Gear Wizzard 
1071705600.00000000,27812642.0, Alliant Lake City Small Caliber Ammunition 
1071705600.00000000,5300000.0, International Enterprises 
1071705600.00000000,19763386.0, Sikorsky Aircraft 
1071705600.00000000,16887272.0, AM General 
1071705600.00000000,200000.0, GMT Contracting 
1071705600.00000000,10000.0, Boh Bros. Construction 
1071705600.00000000,1871100.0, Southeast Power Systems of Orlando 
1071705600.00000000,15973000.0, AAI 
1071705600.00000000,7484338.0, Phil Howry 
1071705600.00000000,8100000.0, Rohm and Haas 
1071705600.00000000,11871661.0, General Dynamics Government Systems 
1071705600.00000000,2625000.0, Electric Fuel and Battery 
1071705600.00000000,15923908.0, EDO Communication and Countermeasures
1071705600.00000000,9328875.0, SOPAKCO Packaging
1071705600.00000000,7434225.0,Wornick 
1071705600.00000000,5707149.0, AmeriQual Group
1071792000.00000000,111567517.0, Raytheon 
1071792000.00000000,81146915.0, Lockheed Martin Missile and Fire Control
1071792000.00000000,21466919.0, Lockheed Martin Missiles and Space 
1071792000.00000000,10360559.0, Northrop Grumman Systems 
1071792000.00000000,5409023.0, Litton Systems
1071792000.00000000,42082733.0, Electric Boat 
1071792000.00000000,42478866.0, Northrop Grumman Systems 
1071792000.00000000,21453575.0, General Dynamics Electric Boat 
1071792000.00000000,16747286.0, Smiths Aerospace 
1071792000.00000000,13392221.0, Honeywell International 
1071792000.00000000,10054943.0, Lockheed Martin 
1071792000.00000000,6937265.0, T. B. Penick & Sons 
1071792000.00000000,5283000.0, Pioneer Contracting 
1071792000.00000000,80730000.0, Ameriqual Group
1071792000.00000000,79443750.0,Wornick 
1071792000.00000000,61565625.0, SOPAKCO Packaging
1071792000.00000000,24314094.0, ExxonMobil Fuels Marketing
1071792000.00000000,12350540.0, Burlington Apparel Fabrics
1071792000.00000000,11498040.0, ExxonMobil Fuels Marketing
1072051200.00000000,194167428.0,United Technologies
1072051200.00000000,133272160.0,ITT Avionics
1072051200.00000000,3782992589.0,General Dynamics
1072051200.00000000,2815795382.0,General Dynamics
1072051200.00000000,22000000.0,Northrop Grumman Mission Systems
1072051200.00000000,19965693.0,Adacel Systems 
1072051200.00000000,15000000.0,Lockheed Martin Missiles and Space
1072051200.00000000,858342008.0,Boeing 
1072051200.00000000,5334473.0,ITT Industries 
1072051200.00000000,84736368.0,Standard Aero 
1072051200.00000000,59936922.0,McDonnell Douglas 
1072051200.00000000,50760000.0,Rolls-Royce 
1072051200.00000000,38880560.0,Raytheon 
1072051200.00000000,36623150.0, General Dynamics 
1072051200.00000000,28996731.0,Newport News Shipbuilding and Drydock 
1072051200.00000000,27251680.0,Interstate Electronics 
1072051200.00000000,26749487.0,General Electric 
1072051200.00000000,27298297.0, Research and Development Solutions 
1072051200.00000000,26324430.0, Systems Engineering Associated 
1072051200.00000000,22931377.0, McLaughlin Research 
1072051200.00000000,19884000.0,Harper Construction 
1072051200.00000000,17950000.0,Harper Construction 
1072051200.00000000,14550000.0,Bell Helicopter Textron
1072051200.00000000,14175663.0,Raytheon 
1072051200.00000000,12500000.0,Harper Construction 
1072051200.00000000,9141291.0,Talley Defense Systems
1072051200.00000000,8753550.0,Samsung Heavy Industries 
1072051200.00000000,7662575.0,Raytheon Technical Services 
1072051200.00000000,5966289.0,BAE SYSTEMS Information and Electronics Systems Integration 
1072051200.00000000,5580165.0,Harper Construction 
1072051200.00000000,5168144.0,Hamilton Sundstrand 
1072051200.00000000,23931096.0,Bindley Western Industries 
1072051200.00000000,15480001.0,United Defense Limited Partnership
1072051200.00000000,14170411.0,General Dynamics Ordnance and Tactical Systems
1072051200.00000000,12847328.0,Trak International 
